Deployment,Enumerator,Status,Response Code,Drafted On,Submitted On,Approval Level,IP Address,cds_mwaterid,cds_type,cds_sanreg,cds_sanarea,cds_sanarea (other) - specify,contact - 1 - name,contact - 1 - title,contact - 1 - orng,contact - 1 - mtn,contact - 2 - name,contact - 2 - title,contact - 2 - orng,contact - 2 - mtn,survey_date,trans - bike - total,trans - bike - func,trans - bike - project,trans - car - total,trans - car - func,trans - car - project,trans - moto - total,trans - moto - func,trans - moto - project,trans - tuktuk - total,trans - tuktuk - func,trans - tuktuk - project,trans - ambul - total,trans - ambul - func,trans - ambul - project,generalstate,const_year,const_year (Don't Know),rehab - elec - year,rehab - elec - org,rehab - elec - org_other,rehab - bhole - year,rehab - bhole - org,rehab - bhole - org_other,rehab - pump - year,rehab - pump - org,rehab - pump - org_other,rehab - wtank - year,rehab - wtank - org,rehab - wtank - org_other,rehab - wsystem - year,rehab - wsystem - org,rehab - wsystem - org_other,rehab - incin - year,rehab - incin - org,rehab - incin - org_other,rehab - toilet - year,rehab - toilet - org,rehab - toilet - org_other,rehab - struct - year,rehab - struct - org,rehab - struct - org_other,rehab - roof - year,rehab - roof - org,rehab - roof - org_other,rehab - paint_ext - year,rehab - paint_ext - org,rehab - paint_ext - org_other,rehab - paint_int - year,rehab - paint_int - org,rehab - paint_int - org_other,rehab - res - year,rehab - res - org,rehab - res - org_other,room - wait - num,room - cons - num,room - mat - num,room - lab - num,room - stor - num,roof_type,roof_type (other) - specify,fence,cond - floor - state,cond - floor - needs,cond - wall - state,cond - wall - needs,cond - roof - state,cond - roof - needs,cond - door - state,cond - door - needs,cond - ceil - state,cond - ceil - needs,staffres,staffres_num,staffres_cond - floor - state,staffres_cond - floor - needs,staffres_cond - wall - state,staffres_cond - wall - needs,staffres_cond - roof - state,staffres_cond - roof - needs,staffres_cond - door - state,staffres_cond - door - needs,staffres_cond - ceil - state,staffres_cond - ceil - needs,staffres - water - pipewire,staffres - water - pipewire_func,staffres - water - taps_total,staffres - water - taps_func,staffres - elec - pipewire,staffres - elec - pipewire_func,staffres - elec - taps_total,staffres - elec - taps_func,energy_sys,energy_primsource,energy_source_backup,solar - panel - installed,solar - panel - num,solar - panel - cap,solar - batt - installed,solar - batt - num,solar - batt - cap,energy_light_total,energy_light_func,infra_pics
Data Upload from old survey,kingsley.chris,Final,ismasoga-6YS22X,2020-03-16 12:14:17,2018-10-09 16:33:54,,154.73.62.98,4703503,Health Centre Type C,Cacheu,Bula,,,Nurse,955259204,,,,,,2018-10-09,,,,,,,2,1,,,,,2,1,,Reasonable,1960,,,,,,,,,,,,,,,,,,,,,,,2013-01-01,,Mission's friendies,2013-01-01,,Mission' friendies,2013-01-01,,Mission's friendies,2013-01-01,,Mission' friendies,,,,1,1,2,1,0,other,Aluzink sheeting,Yes,Bad,Needs to be replaced,Reasonable,Painting,Good,None,Good,None,Bad,Needs to be replaced,Yes,1,Reasonable,Needs to be replaced,Reasonable,Painting,Reasonable,None,Reasonable,None,Reasonable,None,Yes,Yes,2,2,Yes,Yes,2,2,Yes,Solar,None,2013-01-01,2,,2013-01-01,4,220,15,15,https://api.mwater.co/v3/images/d8625d915e134e8fa1bcec6d3aa9fc0f; https://api.mwater.co/v3/images/3faa8308abba4f3d88be1e69835e6274; https://api.mwater.co/v3/images/9eaa71985b794a4f83411d80402ec9c7
Data Upload from old survey,kingsley.chris,Final,ismasoga-6YTZHF,2020-03-16 12:14:17,2018-10-10 10:42:17,,154.73.62.98,4704205,Health Centre Type A,Cacheu,Sao Domingas ,,,Nurse,955215707,,,,,,2018-10-10,,,,,,,5,3,HIV and ONG VIDA,,,,1,1,,Good,2013,,2013-01-01,Other (please fill name in next column),CICV,,,,2013-01-01,Other (please fill name in next column),CICV,2013-01-01,Other (please fill name in next column),CICV,2013-01-01,Other (please fill name in next column),CICV,,,,,,,2013-01-01,Other (please fill name in next column),CICV,2013-01-01,Other (please fill name in next column),CICV,2013-01-01,Other (please fill name in next column),CICV,2013-01-01,Other (please fill name in next column),CICV,,,,8,5,5,1,1,other,Aluzink sheeting,Yes,Good,None,Good,None,Good,None,Good,None,Good,None,Yes,9,Good,None,Good,None,Good,None,Good,None,Good,None,Yes,Yes,18,18,Yes,Yes,28,28,Yes,Solar,Generator,2013-01-01,24,128,2013-01-01,24,2,128,,https://api.mwater.co/v3/images/1fb5a84190ad47fca54468b98d3f436f; https://api.mwater.co/v3/images/decfbad5371c44218b5d2c45c611d2c3; https://api.mwater.co/v3/images/e12035456e9e4374be8a87421ab2b223; https://api.mwater.co/v3/images/bb628d5118b84c1d8e2ad31d628c3084; https://api.mwater.co/v3/images/69d8d16d5592486eaa4074acfa5ee5ee
Data Upload from old survey,kingsley.chris,Final,ismasoga-6YUCMK,2020-03-16 12:14:17,2018-10-10 13:25:24,,154.73.62.98,4703905,Health Centre Type B,Cacheu,Ingore,,,Other,955577728,,,,,,2018-10-10,,,,,,,2,2,,,,,1,0,,Reasonable,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,1,Zinc sheeting,,Yes,Reasonable,None,Reasonable,None,Good,None,Reasonable,None,Reasonable,Needs to be replaced,Yes,2,Reasonable,None,Reasonable,None,Good,None,Bad,Rehabilitation and painting,Reasonable,None,Yes,Yes,10,10,Yes,Yes,8,8,Yes,Solar,Generator,2010-01-01,52,,2010-01-01,24,,78,75,https://api.mwater.co/v3/images/8ab43972181b41369748504cf98cf2ec; https://api.mwater.co/v3/images/97b951f2eb6f40aaa0ea4e8c714542be; https://api.mwater.co/v3/images/7c424b6b6fcc4871a104011e98eaf81a; https://api.mwater.co/v3/images/73cca3fe64e64fab956cc85b2c086e4e; https://api.mwater.co/v3/images/922d7a3488224e16be20929eb0352603; https://api.mwater.co/v3/images/84382197b2614a0687d2baa034c0abf1
Data Upload from old survey,kingsley.chris,Final,ismasoga-6YWUAK,2020-03-16 12:14:17,2018-10-11 12:18:15,,154.73.62.98,4703606,Regional Hospital,Cacheu,Canchungo,,,Nurse,955921153,,,,,,2018-10-11,0,,,0,,,0,,,0,,,0,,,Good,,,2018-01-01,Don't know,Chinese cooperation,,,,2006-01-01,Don't know,Chinese cooperation,2006-01-01,Don't know,Chinese cooperation,2006-01-01,Don't know,Chinese cooperation,,,,,,,2006-01-01,Don't know,Chinese cooperation,2006-01-01,Don't know,Chinese cooperation ,2018-01-01,Don't know, Hospital fund,2018-01-01,Don't know,Hospital fund,,,,6,8,8,1,1,Zinc sheeting,,Yes,Good,None,Good,None,Good,None,Reasonable,Needs to be replaced,Good,None,Yes,2,Bad,Needs to be replaced,Reasonable,Rehabilitation and painting,Bad,Needs to be replaced,Reasonable,Needs to be replaced,Reasonable,Needs to be replaced,Yes,Partially,16,8,Yes,Partially,20,,Yes,Solar,Generator,2013-01-01,9,,2013-01-01,12,204,312,238,https://api.mwater.co/v3/images/0f1f4b0a35f740f69f2ad6108edc02f9; https://api.mwater.co/v3/images/f00ad14368994da6ab153b19a6b6ef34; https://api.mwater.co/v3/images/1a7116272f7749a6a06ed49b89049539; https://api.mwater.co/v3/images/3474bb90323648e8939ca97324179158; https://api.mwater.co/v3/images/4c5ddcce86d748068c323a07526f54ed; https://api.mwater.co/v3/images/ca584770b4854c1bbe3dacd361f76875
Data Upload from old survey,kingsley.chris,Final,ismasoga-6ZHNAK,2020-03-16 12:14:17,2018-10-18 14:49:42,,154.73.62.98,4704140,Health Centre Type B,Tombali,Quebo,,,Responsable for Area Sanitaria,955940762,966904128,,Nurse,955318583,966126357,2018-10-18,,,,,,,4,2,,,,,2,2,,Poor,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,other,Fibercement,No,Reasonable,None,Reasonable,None,Reasonable,Needs to be replaced,Reasonable,None,Bad,Needs to be replaced,No,,,,,,,,,,,,,,,,,,,,Yes,Solar,None,2015-01-01,,,2015-01-01,,,89,,https://api.mwater.co/v3/images/9b6d690a94eb45fbb051c81f5749bb13; https://api.mwater.co/v3/images/d37ebd74b30a47f7b86fb0614ecc429f; https://api.mwater.co/v3/images/ec7892f5c7a747f89f55aa782bbae853
Data Upload from old survey,kingsley.chris,Final,ismasoga-6ZHUTX,2020-03-16 12:14:17,2018-10-18 16:45:57,,154.73.62.98,4703228,Health Centre Type C,Bafata,Bambadinca,,,Responsable for Area Sanitaria,955721527,966621527,,,,,2018-10-18,,,,,,,2,2,,,,,1,0,,Reasonable,1960,,,,,,,,2004-01-01,Other (please fill name in next column),EU,2004-01-01,Other (please fill name in next column),EU,2004-01-01,Other (please fill name in next column),EU,,,,,,,,,,2004-01-01,Other (please fill name in next column),EU,2004-01-01,Other (please fill name in next column),EU,2004-01-01,Other (please fill name in next column),EU,,,,0,2,1,1,1,other,Fibercement,No,Reasonable,None,Reasonable,None,Good,None,Reasonable,None,Reasonable,None,Yes,4,Reasonable,None,Reasonable,None,Bad,Needs to be replaced,Bad,Needs to be replaced,,,Yes,Yes,12,9,Yes,Yes,14,10,Yes,Grid,None,,,,,,,48,,https://api.mwater.co/v3/images/f86444fb5c2640a19b695924e27632a8; https://api.mwater.co/v3/images/e28972c87dd3425dbf23d2336fa53317; https://api.mwater.co/v3/images/ae4f7692d3044755b5e3ea78485d2cf4
Data Upload from old survey,kingsley.chris,Final,ismasoga-6ZLUZG,2020-03-16 12:14:17,2018-10-19 10:59:03,,154.73.62.98,4703699,Health Centre Type B,Bafata,Cosse,,,Other,966639238,,,,,,2018-10-19,,,,,,,1,1,,,,,1,0,,Reasonable,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,other,Fibercement,Partially,Reasonable,None,Reasonable,None,Bad,Needs to be replaced,Reasonable,None,Bad,Needs to be replaced,Yes,5,Reasonable,None,Reasonable,None,Reasonable,None,Reasonable,Rehabilitation and painting,Reasonable,None,Yes,No,20,0,Yes,No,14,0,"Yes, but it does not work",Solar,Generator,1987-01-01,,,1987-01-01,,,67,,https://api.mwater.co/v3/images/1445f558c7bb4e0fb20216696940162a; https://api.mwater.co/v3/images/f2679fa224e149fa9ba79cd239b9d296; https://api.mwater.co/v3/images/904e72c51e9040889f7a222a9c8ccc65; https://api.mwater.co/v3/images/27af87e4e2eb49fb9f897cec58605eb1
Data Upload from old survey,kingsley.chris,Final,rdollagaray-6YTXYE,2020-03-16 12:14:17,2018-10-25 09:48:12,,154.73.62.98,4703682,Health Centre Type C,Bafata,Contuboel,,Salifo Incate,Nurse,966717010,955447075,Jose Vas,Responsable for Area Sanitaria,955418663,,2018-10-10,,,,,,,,,,,,,,,,Reasonable,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,1,1,1,Zinc sheeting,,Yes,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,None,Reasonable,None,Reasonable,None,No,,,,,,,,,,,,,,,,,,,,Yes,Grid,Generator,,,,,,,40,20,https://api.mwater.co/v3/images/42b9ab5f50394eecb7dae868f73d2ff2; https://api.mwater.co/v3/images/b0f8795935ed427daf891421a8ba5360; https://api.mwater.co/v3/images/dc2fc274a8ae42f5a135daab99783119; https://api.mwater.co/v3/images/90be39ff4ab14551a116c21b503b3cb1; https://api.mwater.co/v3/images/88e9677b5e5d4b96b2ffb59c7d410da1; https://api.mwater.co/v3/images/ece920199cea4509bd1fc524de2001e8; https://api.mwater.co/v3/images/99a2233c8c044329947af91776849a28; https://api.mwater.co/v3/images/a992594209d64832be074e623fe8491d; https://api.mwater.co/v3/images/635f1bdb0064470a993eed74a2f2fc31; https://api.mwater.co/v3/images/d0a5854f1ed54fe4a6e1eff1f0decc9a; https://api.mwater.co/v3/images/dd50ba524bc84cbfb8d655525a24f78c
Data Upload from old survey,kingsley.chris,Final,rdollagaray-6ZLUYP,2020-03-16 12:14:17,2018-10-29 16:44:04,,154.73.62.98,436133,Health Centre Type C,Gabu,Pitche,,Sedja Alberto da Silva,Responsable for Area Sanitaria,966824196,955962567,,,,,2018-10-19,,,,,,,,,,,,,,,,Good,1974,,2017-01-01,UNICEF,,,,,2014-01-01,UNICEF,,2014-01-01,UNICEF,,2014-01-01,UNICEF,,,,,,,,,,,2014-01-01,UNICEF,,,,,,,,,,,0,4,1,1,2,Zinc sheeting,,Yes,Good,None,Good,None,Reasonable,Rehabilitation and painting,Reasonable,None,Reasonable,Rehabilitation and painting,,,,,,,,,,,,,,,,,,,,,Yes,Solar,None,,6,,,4,200,14,12,https://api.mwater.co/v3/images/9e209abe61d5474290b35951c7e7cef3; https://api.mwater.co/v3/images/613ee6d39efd4dfc8d8b17155974bb35; https://api.mwater.co/v3/images/8bc5b8062a7d4f83a85a9e8ab0e4596a; https://api.mwater.co/v3/images/bd4296f70f444bf093fab48298bd8e00; https://api.mwater.co/v3/images/b50cb95ba09a46729e4d4b092bc5da09; https://api.mwater.co/v3/images/f71ef8aabc894c95ab470e52a6b143b1; https://api.mwater.co/v3/images/50ef10df47d64853a0f5e7849c727aa5
Data Upload from old survey,kingsley.chris,Final,ismasoga-735YFU,2020-03-16 12:14:17,2018-11-07 11:06:14,,154.73.62.98,436157,Health Centre Type C,Cacheu,Jeta,,,Responsable for Area Sanitaria,956283584,966865841,,,,,2018-11-07,1,,,,,,2,2,,,,,1,1,,,1960,,2017-01-01,UNICEF,,,,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,,,,,,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,2017-01-01,UNICEF,,,,,0,1,2,0,1,other,Aluzink Sheeting,No,Good,None,Good,None,Good,None,Good,None,Good,None,Yes,2,Bad,Needs to be replaced,Bad,Rehabilitation and painting,Bad,Needs to be replaced,Bad,Needs to be replaced,Bad,Needs to be replaced,Yes,No,4,2,Yes,No,8,2,Yes,Solar,None,2017-01-01,4,,2017-01-01,4,,8,,https://api.mwater.co/v3/images/51fb21cd8d5b4b0e85e4ac36417b3c73; https://api.mwater.co/v3/images/b1623c44df9d4fda8f8244bee26a6316; https://api.mwater.co/v3/images/eff61fe1ae734684a8d39fac5fc136b5; https://api.mwater.co/v3/images/b7c90dfc552e40bf8313125edb8a3cc1
Data Upload from old survey,kingsley.chris,Final,Fredrik Asplund-7FUCQ9,2020-03-16 12:14:17,2019-04-10 13:46:47,,154.73.62.98,461627,Private clinic,Tombali,Calaque,,aramaencamusnA,Responsable for Area Sanitaria,966842468,955517701,,,,,2019-04-10,1,1,,,,,,,,,,,,,,Poor,2006,,2006-01-01,Other (please fill name in next column),Aliernag,,,,,,,,,,,,,,,,2006-01-01,Other (please fill name in next column),Aliernag,,,,,,,,,,,,,,,,,1,,,1,Zinc sheeting,,No,Reasonable,,Good,,Reasonable,,Reasonable,,Bad,,No,,,,,,,,,,,,,,,,,,,,"Yes, but it does not work",Solar,None,2006-01-01,1,,2006-01-01,,,5,,https://api.mwater.co/v3/images/fa35afe768ea48848300a378ea0fa489; https://api.mwater.co/v3/images/24d0f3d8aa1742f7b74f779044303dc3; https://api.mwater.co/v3/images/dd4e7ed421bc41668e94c8c0ee66fb19; https://api.mwater.co/v3/images/b7aad418aa264bd5a78dee8f36ab74f2; https://api.mwater.co/v3/images/ca02e020fad543c08f5b9bb1ceb7b27f
Data Upload from old survey,kingsley.chris,Final,Fredrik Asplund-7TJ8EE,2020-03-16 12:14:17,2019-08-30 06:40:20,,154.73.62.98,4704243,Hospital Nacional Simao Mendes,SAB,Santa Luzia,,,,,,,,,,2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,Grid,Generator,,,,,,,,,
Data Upload from old survey,kingsley.chris,Final,Fredrik Asplund-7VS67R,2020-03-16 12:14:17,2019-09-26 15:27:45,,154.73.62.98,4703651,Health Centre Type C,Tombali,Cacine,,,,,,,,,,2019-09-26,,,,,,,,,,,,,1,1,,Reasonable,,True,,,,2015-01-01,Other (please fill name in next column),Lvia,,,,2015-01-01,Other (please fill name in next column),Lvia,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,Zinc sheeting,,No,Good,,Good,,Good,,Bad,Rehabilitation and painting,Reasonable,,No,,,,,,,,,,,,,,,,,,,,"Yes, but it does not work",Solar,None,2015-01-01,2,,2015-01-01,2,,4,,https://api.mwater.co/v3/images/68995e31c47948fbaec5d5057da8c855; https://api.mwater.co/v3/images/bd89cd5c0eab49fbbafe6b2b38a100f1
Data Upload from old survey,kingsley.chris,Final,Fredrik Asplund-7VRV3C,2020-03-16 12:14:17,2019-10-02 11:07:04,,154.73.62.98,4703541,Health Centre Type B,Tombali,Cacine,,Max,Other,966662522,,,,,,2019-09-26,0,,,0,,,1,0,,0,,,2,0,,Reasonable,,True,2015-01-01,Other (please fill name in next column),Privado,2015-01-01,Other (please fill name in next column),Lvia,,,,2015-01-01,Other (please fill name in next column),Lvia,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,Cement,,Yes,Good,,Good,,Reasonable,Rehabilitation and painting,Good,,Good,,Yes,4,Good,,Good,,Good,,Good,,Good,,Yes,No,2,0,Yes,Yes,2,4,Yes,Solar,None,2015-01-01,5,200,2015-01-01,2,200,70,,https://api.mwater.co/v3/images/e264a3494f1848e3878759d0a095519e; https://api.mwater.co/v3/images/9bc4ae55a7144d0c942c2e1da4c34c98; https://api.mwater.co/v3/images/ee4fd12337494b789505d82e68412672
Data Upload from old survey,kingsley.chris,Final,rdollagaray-6YUT9L,2020-03-16 12:14:17,2019-11-11 11:00:56,,154.73.62.98,4703194,Regional Hospital,Bafata,Bafata,,Gomes Costa .M.C Sofia,Nurse,,,,,,,2018-10-10,,,,,,,,,,,,,,,,Good,,True,2017-01-01,,,,,,,,,,,,,,,,,,,,,2018-01-01,,,2018-01-01,,,2018-01-01,,,2018-01-01,,,,,,0,5,1,0,1,Ceramic tiles,,Yes,Good,None,Good,None,Good,None,Good,None,Good,None,,,,,,,,,,,,,,,,,,,,,Yes,Solar,Generator,2017-01-01,9,,2017-01-01,10,300,21,,https://api.mwater.co/v3/images/a13b3417387742b6b2efd6530ad66319; https://api.mwater.co/v3/images/d266ffd8ca8845ec84752c830bc00d50; https://api.mwater.co/v3/images/0cee5a963d0b49c789e4ceec261e9a02; https://api.mwater.co/v3/images/b2a2fe13d69e47e896ed617457cd07c3; https://api.mwater.co/v3/images/e0faaef8ec8b4085ab580344d601e217
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-82VN3B,2020-03-16 12:14:17,2019-11-27 16:16:37,,154.73.62.98,4703503,Health Centre Type B,Cacheu,Bula,,,Other,966609034,95723086,,,,,2019-11-27,0,,,0,,,2,1,"UNICEF, ",0,,,1,1,Amigos de missao,Reasonable,,True,,UNICEF,,,Don't know,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,Don't know,,,Don't know,,2018-01-01,Other (please fill name in next column),Infernal funds,2018-01-01,Other (please fill name in next column),Infernal funds,,,,1,1,2,1,1,Zinc sheeting,,Yes,Reasonable,None,Reasonable,None,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,1,Reasonable,None,Reasonable,Painting,Reasonable,None,Reasonable,Rehabilitation and painting,Reasonable,Painting,Yes,Yes,2,1,No,,,,Yes,Solar,Solar,,11,260,,4,250,21,14,https://api.mwater.co/v3/images/9a501c595b1445b4a73a55389f9b0202; https://api.mwater.co/v3/images/bbad871a4f0746f2b92c04d66ee85d1c; https://api.mwater.co/v3/images/c5c9912ac47c4c64bd611ecc9b4b214f; https://api.mwater.co/v3/images/55ab4052ca91470d937bcadca649e843; https://api.mwater.co/v3/images/e6b98e36a3714c7f91d6af89c36090fa; https://api.mwater.co/v3/images/f468f39e44464915835f06059aaef46b
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-82PX7C,2020-03-16 12:14:17,2019-11-28 14:26:07,,154.73.62.98,4703204,Health Centre Type B,SAB,Bairro Militar,,1,Other,966586766,955144828,,Responsable for Area Sanitaria,966674264,955700494,2019-11-25,0,,,0,,,0,,,0,,,0,,,Reasonable,,True,2019-01-01,,,,,,,,,2017-01-01,MSF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,,,,2018-01-01,Other (please fill name in next column),Fundos internos do centro,2018-01-01,Other (please fill name in next column),Fundos interno do centro,,,,0,3,2,1,1,Cement,,Yes,Good,None,Good,None,Reasonable,None,Bad,Needs to be replaced,Reasonable,None,No,,,,,,,,,,,,,,,,,,,,Yes,Grid,Solar,,,,,,,45,30,https://api.mwater.co/v3/images/32f58defc6d547b1b6282a8cb06f47e4; https://api.mwater.co/v3/images/fe161de71a804ae6a13e571a7c0d17e6; https://api.mwater.co/v3/images/0b138f8e5c06478181f016ac8cb8ca78; https://api.mwater.co/v3/images/440afe0f0f90499997ae4cf4ee4ef9e3; https://api.mwater.co/v3/images/795c8f1db2ae453485ea75863d19a094; https://api.mwater.co/v3/images/a4c558ca2164472ab43f05b4a2e62d25; https://api.mwater.co/v3/images/90da8a4f48474cf985e2472b66ebbd7e; https://api.mwater.co/v3/images/3cd8b8e258924565bc68e774cfe7c9e3; https://api.mwater.co/v3/images/229b55fbf0b344e086332100bbfb429e; https://api.mwater.co/v3/images/b4794a843951467e82cdd2f8c40e4717; https://api.mwater.co/v3/images/cd4e45abb4a5422b8d691ebc2740c2f7; https://api.mwater.co/v3/images/8fdf557bf3e84283a988cb3e974557f2
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-82Q5C4,2020-03-16 12:14:17,2019-11-28 14:32:48,,154.73.62.98,7838756,Regional Hospital,SAB,other,Bra/ Enterramento,,Other,965129228,955820339,,,,,2019-11-25,0,,,4,1,China,0,,,0,,,1,1,China,Good,2013,,2013-01-01,Don't know,,,Don't know,,,Don't know,,,Don't know,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,Don't know,,,Don't know,,2019-01-01,Don't know,,2019-01-01,Don't know,,,,,4,10,5,2,1,Zinc sheeting,,Yes,Bad,Rehabilitation and painting,Good,None,Good,None,Good,None,Good,None,No,,,,,,,,,,,,,,,,,,,,Yes,Grid,Generator,,,,,,,500,230,https://api.mwater.co/v3/images/6ec5418e8d4b4fbab947e30e9b5a7610; https://api.mwater.co/v3/images/42328465646d48b2b64f76d4bb4cb902; https://api.mwater.co/v3/images/f7d20019599e43079af633612de2acb4; https://api.mwater.co/v3/images/d2eb4361069a476f90af64ea6ff4c4d8; https://api.mwater.co/v3/images/3fec90233d23417b8763557bba95ebf2; https://api.mwater.co/v3/images/ba42757fc94e4688a290bf7fe6eb00d2
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83AKL9,2020-03-16 12:14:17,2019-12-02 15:13:17,,154.73.62.98,4703527,Health Centre Type B,Bafata,Xitole,,,Other,955997276,966105785,,,,,2019-12-02,0,,,0,,Partido pol&#237;tico; APOGB,2,2,Unicef,1,0,,1,1,Partido pol&#237;tico; APOGB,Reasonable,1985,,2019-01-01,UNICEF,,,,,,,,2018-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,,,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,,,0,2,1,0,1,Cement,,No,Reasonable,None,Reasonable,Rehabilitation and painting,Reasonable,None,Good,None,Reasonable,None,Yes,2,Reasonable,None,Reasonable,None,Reasonable,None,Reasonable,Rehabilitation and painting,Bad,Rehabilitation and painting,Yes,Yes,7,5,Yes,Yes,12,8,Yes,Solar,None,2018-01-01,7,260,2018-01-01,4,250,12,10,https://api.mwater.co/v3/images/52afe3cd4c324a9491ff3ea5396d9895; https://api.mwater.co/v3/images/81f33ede7d7943b09d52002684f72ad9; https://api.mwater.co/v3/images/f6aea06301a24bbbbee3f5394a5c6047; https://api.mwater.co/v3/images/05f03499392c4c6c9da9d7b44544e4e7; https://api.mwater.co/v3/images/e4554e6400164aadab365e1d2fc7296c; https://api.mwater.co/v3/images/994d7518db8641aab51e142336882d2b; https://api.mwater.co/v3/images/7c4e69a1b83a492db87c30e85f67f0b7
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83AXFH,2020-03-16 12:14:17,2019-12-03 07:47:03,,154.73.62.98,4703699,Health Centre Type C,Bafata,Cosse,,,Responsable for Area Sanitaria,955417276,966701912,,,,,2019-12-02,0,,,0,,,2,1,Unicef,0,,,2,1,"APO, Malam Bacai",Reasonable,,True,2019-01-01,Other (please fill name in next column),Deputado Agnello Regalo,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,Don't know,,,Don't know,,,Don't know,,,Don't know,,,Don't know,,,Don't know,,1,2,1,1,1,Cement,,No,Reasonable,Painting,Reasonable,Painting,Reasonable,Needs to be replaced,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Yes,5,Bad,Needs to be replaced,Bad,Painting,Bad,Needs to be replaced,Bad,Needs to be replaced,,,No,,,,No,,,,Yes,Solar,None,2019-01-01,4,250,2019-01-01,6,220,46,46,https://api.mwater.co/v3/images/5673072cd7f3489ba52e03af06658b5d; https://api.mwater.co/v3/images/33ef134cd5fe4ab3aa109e6e1a6d720e; https://api.mwater.co/v3/images/07634da657bf4fb2a20a18fbaa4a5e08; https://api.mwater.co/v3/images/b8cda497d6804328a3e70128ac6b4449; https://api.mwater.co/v3/images/8eae924b369b4a89a8cd51c3704364a8; https://api.mwater.co/v3/images/6b41a25c498e46ceb7da7b2a087632b2; https://api.mwater.co/v3/images/b580f0bc53094eab8f645c4de7402337
Data Upload from old survey,kingsley.chris,Final,Isa.lopes7-83AB4C,2020-03-16 12:14:17,2019-12-03 07:48:23,,154.73.62.98,4703228,Health Centre Type B,Bafata,Bambadinca,,,Responsable for Area Sanitaria,955721527,966621527,,,,,2019-12-02,0,,,0,,,2,2,Unicef,0,,,1,0,,Reasonable,,True,2019-01-01,Other (please fill name in next column),Fundo interno,,Don't know,,,Don't know,,,Don't know,,,Don't know,,2019-01-01,UNICEF,,2019-01-01,UNICEF,,,Don't know,,,Don't know,,2018-01-01,Other (please fill name in next column),Fundo interno,2018-01-01,Other (please fill name in next column),Fundo interno,,Don't know,,2,2,1,1,1,Ceramic tiles,,No,Reasonable,None,Reasonable,Rehabilitation and painting,Bad,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Bad,Rehabilitation and painting,Yes,4,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,Reasonable,Rehabilitation and painting,,,Yes,Yes,1,1,Yes,Yes,28,17,Yes,Grid,None,,,,,,,18,8,https://api.mwater.co/v3/images/da0fe62475a045878275c50e0889f69d; https://api.mwater.co/v3/images/69d1c66fd16c4a81b403c8b1021484b8; https://api.mwater.co/v3/images/2066ec2e30ea4594a182ebe9e5e5f10e; https://api.mwater.co/v3/images/5248af2d458d45b19d1ff779dfca1117; https://api.mwater.co/v3/images/b292fdc938504c8baa95754945b8b61a; https://api.mwater.co/v3/images/8945ae46c68644698100dbe480e0c987; https://api.mwater.co/v3/images/bbdbcb04e60e44dd985841b44ac7d2b8
